"Block Hash","Block Number","Pool","Provider","Pool Token Amount","Reserve Token Amount"
"0x1b01033331d39dafbf394255e949545b4293160a194f4493c4e20027170d9e85",14952239,"ETH","0x6B110BA7206431374934a40A32CF14906D286e2B","0.399874284291197585","0.400126712334896135"
"0x4c731ec634fdcaa59d19dd23821b1383c8dcb0519a2897e52603a3314415a3c6",14952375,"BNT","0x2E0D63fFCB08eA20fF3AcDbB72dfEc97343885d2","2796.320087726336051144","2800.305325544082196368"
"0x97f903c0852cd88a47a6bc5c4c6fcf55e27cc7f358ea81e515824dccc202743b",14952422,"wBTC","0xc8A3C02819b834140654a7987f5180E368ED2DEE","2.04542078","2.04542130"
"0x97f903c0852cd88a47a6bc5c4c6fcf55e27cc7f358ea81e515824dccc202743b",14952422,"LINK","0x739f9535BCD439483a1538431f92F358a80F1801","3049.479965401876541436","3054.471511653044726600"
"0xc3bd79ce0ea6211b0a8d62ad75c70ea11e27c7926996d1910d813f07fcbcca69",14952860,"ETH","0xA6D6Bd51ed077441432Be4818620AF33171264D2","0.011379349520386221","0.011386605510952352"
"0xf909fe3f4cdde0ce87076297b27d79f2624ba01f10ce647e0c42155be705a530",14953018,"LINK","0x87cF567d6F968520ba17dBaE6bf36EdE4373da97","3748.670157161236316707","3754.806174017270423956"
"0xa8118dde1e23d49f2a78345a9d46d13525552f567d65621fb42c882b7bdae2bd",14953581,"ETH","0x46298B69F93378140ce8d980F4077f35568B61E5","15.005688922334978961","15.015340050191978901"
"0x142a377c72eaeb2755b1aa324c37734878ee8e544848d849d469e17df41b62aa",14953636,"LINK","0x48d56Cc7f1169653d04c366860F4B4543ce2FB0f","262.790842177520756426","263.220991795814663429"
"0x122ace8505f9101bde0923ee2cceb910029bed1d1f95953f7f150cabf11ef648",14953658,"LINK","0xB6408eA6D62Decaf3b656bE1B292ef445AE410fF","981.025808883962025846","982.631602578031646111"
"0x97a0e8eb6479b08c2b8646027f581206c4f2256f913d28701cfd57680d5f8bd9",14953915,"ETH","0x19a00611D5B5d8cC3E3afC77D18afb362e7480b2","7.998657116958354297","8.003801874795868046"
